###############################################
# file created at: Thu Sep  2 19:30:01 2021

# Cylinder map info
# center = (0, 0, 0)
# radius = 0.007
# height = 0.026
# cubelen = 0.0005
# xy num = 616
# z num = 52
# cirnum*heinum = 32032

# Z0 coil info
# center = (0, 0, 0)
# radius = 0.2
# gap = 0.5
# winding = 1
# current = 16014.4
###############################################

# x	y	z	Bx	By	Bz
-0.00675 -0.00175 -0.01275 0.000312213 8.09431e-05 0.09948210021
-0.00675 -0.00125 -0.01275 0.000312191 5.78121e-05 0.09947943243
-0.00675 -0.00075 -0.01275 0.000312178 3.4684e-05 0.09947765401
-0.00675 -0.00025 -0.01275 0.00031217 1.15617e-05 0.09947676483
-0.00675 0.00025 -0.01275 0.000312172 -1.15613e-05 0.09947676483
-0.00675 0.00075 -0.01275 0.000312178 -3.46846e-05 0.09947765401
-0.00675 0.00125 -0.01275 0.00031219 -5.78118e-05 0.09947943244
-0.00675 0.00175 -0.01275 0.000312212 -8.09411e-05 0.09948210022
-0.00625 -0.00275 -0.01275 0.000289059 0.000127184 0.09947854285
-0.00625 -0.00225 -0.01275 0.000289028 0.000104048 0.09947409703
-0.00625 -0.00175 -0.01275 0.000289003 8.0918e-05 0.09947054072
-0.00625 -0.00125 -0.01275 0.000288983 5.77954e-05 0.09946787369
-0.00625 -0.00075 -0.01275 0.000288971 3.46763e-05 0.09946609577
-0.00625 -0.00025 -0.01275 0.000288965 1.15584e-05 0.09946520684
-0.00625 0.00025 -0.01275 0.000288964 -1.15574e-05 0.09946520684
-0.00625 0.00075 -0.01275 0.000288971 -3.46765e-05 0.09946609577
-0.00625 0.00125 -0.01275 0.000288982 -5.77962e-05 0.0994678737
-0.00625 0.00175 -0.01275 0.000289003 -8.09208e-05 0.09947054073
-0.00625 0.00225 -0.01275 0.000289028 -0.000104047 0.09947409704
-0.00625 0.00275 -0.01275 0.00028906 -0.000127186 0.09947854286
-0.00575 -0.00375 -0.01275 0.000265942 0.000173439 0.0994794317
-0.00575 -0.00325 -0.01275 0.000265901 0.000150289 0.09947320756
-0.00575 -0.00275 -0.01275 0.000265865 0.00012715 0.09946787332
-0.00575 -0.00225 -0.01275 0.000265835 0.000104019 0.09946342866
-0.00575 -0.00175 -0.01275 0.000265811 8.08982e-05 0.09945987327
-0.00575 -0.00125 -0.01275 0.000265794 5.77804e-05 0.09945720693
-0.00575 -0.00075 -0.01275 0.000265785 3.46669e-05 0.09945542947
-0.00575 -0.00025 -0.01275 0.000265776 1.15542e-05 0.09945454077
-0.00575 0.00025 -0.01275 0.000265777 -1.15547e-05 0.09945454077
-0.00575 0.00075 -0.01275 0.000265783 -3.46669e-05 0.09945542947
-0.00575 0.00125 -0.01275 0.000265794 -5.77808e-05 0.09945720694
-0.00575 0.00175 -0.01275 0.000265812 -8.08978e-05 0.09945987328
-0.00575 0.00225 -0.01275 0.000265836 -0.000104021 0.09946342867
-0.00575 0.00275 -0.01275 0.000265865 -0.000127149 0.09946787334
-0.00575 0.00325 -0.01275 0.000265901 -0.000150291 0.09947320758
-0.00575 0.00375 -0.01275 0.000265942 -0.000173437 0.09947943173
-0.00525 -0.00425 -0.01275 0.000242801 0.000196549 0.09947676374
-0.00525 -0.00375 -0.01275 0.000242759 0.000173396 0.09946965096
-0.00525 -0.00325 -0.01275 0.00024272 0.000150253 0.0994634283
-0.00525 -0.00275 -0.01275 0.000242688 0.000127119 0.09945809533
-0.00525 -0.00225 -0.01275 0.00024266 0.000103994 0.09945365172
-0.00525 -0.00175 -0.01275 0.000242639 8.08784e-05 0.09945009718
-0.00525 -0.00125 -0.01275 0.000242623 5.77676e-05 0.09944743148
-0.00525 -0.00075 -0.01275 0.000242612 3.46588e-05 0.09944565444
-0.00525 -0.00025 -0.01275 0.000242607 1.15522e-05 0.09944476595
-0.00525 0.00025 -0.01275 0.000242608 -1.15524e-05 0.09944476595
-0.00525 0.00075 -0.01275 0.000242612 -3.46589e-05 0.09944565444
-0.00525 0.00125 -0.01275 0.000242623 -5.77659e-05 0.09944743148
-0.00525 0.00175 -0.01275 0.00024264 -8.08772e-05 0.09945009719
-0.00525 0.00225 -0.01275 0.00024266 -0.000103996 0.09945365173
-0.00525 0.00275 -0.01275 0.000242688 -0.000127119 0.09945809535
-0.00525 0.00325 -0.01275 0.000242719 -0.000150253 0.09946342832
-0.00525 0.00375 -0.01275 0.000242757 -0.000173396 0.09946965099
-0.00525 0.00425 -0.01275 0.000242801 -0.00019655 0.09947676376
-0.00475 -0.00475 -0.01275 0.000219672 0.000219667 0.0994758742
-0.00475 -0.00425 -0.01275 0.000219628 0.000196506 0.09946787259
-0.00475 -0.00375 -0.01275 0.00021959 0.000173356 0.09946076135
-0.00475 -0.00325 -0.01275 0.000219555 0.000150219 0.09945454003
-0.00475 -0.00275 -0.01275 0.000219527 0.000127091 0.09944920822
-0.00475 -0.00225 -0.01275 0.000219501 0.000103972 0.09944476557
-0.00475 -0.00175 -0.01275 0.000219484 8.08597e-05 0.09944121179
-0.00475 -0.00125 -0.01275 0.000219469 5.77537e-05 0.09943854667
-0.00475 -0.00075 -0.01275 0.000219458 3.46508e-05 0.09943677001
-0.00475 -0.00025 -0.01275 0.000219453 1.15497e-05 0.09943588171
-0.00475 0.00025 -0.01275 0.000219452 -1.1549e-05 0.09943588172
-0.00475 0.00075 -0.01275 0.000219458 -3.46507e-05 0.09943677002
-0.00475 0.00125 -0.01275 0.000219469 -5.77542e-05 0.09943854668
-0.00475 0.00175 -0.01275 0.000219481 -8.08598e-05 0.09944121181
-0.00475 0.00225 -0.01275 0.000219501 -0.000103971 0.09944476558
-0.00475 0.00275 -0.01275 0.000219527 -0.000127091 0.09944920823
-0.00475 0.00325 -0.01275 0.000219557 -0.000150219 0.09945454005
-0.00475 0.00375 -0.01275 0.00021959 -0.000173357 0.09946076138
-0.00475 0.00425 -0.01275 0.000219629 -0.000196505 0.09946787262
-0.00475 0.00475 -0.01275 0.000219671 -0.000219667 0.09947587423
-0.00425 -0.00525 -0.01275 0.000196555 0.000242796 0.09947676299
-0.00425 -0.00475 -0.01275 0.00019651 0.000219623 0.09946787221
-0.00425 -0.00425 -0.01275 0.00019647 0.000196466 0.09945987216
-0.00425 -0.00375 -0.01275 0.000196437 0.000173322 0.09945276231
-0.00425 -0.00325 -0.01275 0.000196407 0.000150188 0.09944654219
-0.00425 -0.00275 -0.01275 0.00019638 0.000127067 0.09944121142
-0.00425 -0.00225 -0.01275 0.000196358 0.000103951 0.09943676963
-0.00425 -0.00175 -0.01275 0.000196341 8.08438e-05 0.09943321655
-0.00425 -0.00125 -0.01275 0.000196327 5.77417e-05 0.09943055194
-0.00425 -0.00075 -0.01275 0.000196319 3.46445e-05 0.09942877563
-0.00425 -0.00025 -0.01275 0.000196314 1.15479e-05 0.09942788751
-0.00425 0.00025 -0.01275 0.000196314 -1.15482e-05 0.09942788751
-0.00425 0.00075 -0.01275 0.000196319 -3.46433e-05 0.09942877563
-0.00425 0.00125 -0.01275 0.000196328 -5.77416e-05 0.09943055195
-0.00425 0.00175 -0.01275 0.00019634 -8.08428e-05 0.09943321656
-0.00425 0.00225 -0.01275 0.000196358 -0.000103951 0.09943676965
-0.00425 0.00275 -0.01275 0.000196379 -0.000127064 0.09944121143
-0.00425 0.00325 -0.01275 0.000196406 -0.000150188 0.09944654221
-0.00425 0.00375 -0.01275 0.000196436 -0.000173321 0.09945276233
-0.00425 0.00425 -0.01275 0.000196471 -0.000196466 0.09945987219
-0.00425 0.00475 -0.01275 0.000196511 -0.000219624 0.09946787224
-0.00425 0.00525 -0.01275 0.000196553 -0.000242798 0.099476763
-0.00375 -0.00575 -0.01275 0.000173443 0.000265938 0.09947943021
-0.00375 -0.00525 -0.01275 0.000173399 0.000242752 0.09946964983
-0.00375 -0.00475 -0.01275 0.000173361 0.000219586 0.0994607606
-0.00375 -0.00425 -0.01275 0.000173327 0.000196432 0.09945276192
-0.00375 -0.00375 -0.01275 0.000173297 0.000173291 0.0994456533
-0.00375 -0.00325 -0.01275 0.000173269 0.000150163 0.09943943426
-0.00375 -0.00275 -0.01275 0.000173246 0.000127043 0.09943410441
-0.00375 -0.00225 -0.01275 0.000173227 0.000103933 0.09942966339
-0.00375 -0.00175 -0.01275 0.000173212 8.08292e-05 0.09942611092
-0.00375 -0.00125 -0.01275 0.0001732 5.773e-05 0.09942344677
-0.00375 -0.00075 -0.01275 0.000173192 3.46381e-05 0.09942167077
-0.00375 -0.00025 -0.01275 0.000173188 1.15439e-05 0.0994207828
-0.00375 0.00025 -0.01275 0.000173188 -1.1545e-05 0.0994207828
-0.00375 0.00075 -0.01275 0.000173192 -3.46368e-05 0.09942167078
-0.00375 0.00125 -0.01275 0.0001732 -5.77312e-05 0.09942344678
-0.00375 0.00175 -0.01275 0.000173211 -8.08294e-05 0.09942611093
-0.00375 0.00225 -0.01275 0.000173227 -0.000103932 0.09942966341
-0.00375 0.00275 -0.01275 0.000173246 -0.000127044 0.09943410443
-0.00375 0.00325 -0.01275 0.000173269 -0.000150161 0.09943943428
-0.00375 0.00375 -0.01275 0.000173296 -0.000173291 0.09944565333
-0.00375 0.00425 -0.01275 0.000173325 -0.000196431 0.09945276195
-0.00375 0.00475 -0.01275 0.000173361 -0.000219585 0.09946076063
-0.00375 0.00525 -0.01275 0.0001734 -0.000242753 0.09946964985
-0.00375 0.00575 -0.01275 0.000173442 -0.000265936 0.09947943023
-0.00325 -0.00575 -0.01275 0.000150293 0.000265895 0.09947320567
-0.00325 -0.00525 -0.01275 0.000150257 0.000242715 0.09946342678
-0.00325 -0.00475 -0.01275 0.000150224 0.000219551 0.09945453889
-0.00325 -0.00425 -0.01275 0.000150195 0.000196402 0.09944654143
-0.00325 -0.00375 -0.01275 0.000150167 0.000173264 0.09943943388
-0.00325 -0.00325 -0.01275 0.000150145 0.000150139 0.09943321578
-0.00325 -0.00275 -0.01275 0.000150123 0.000127022 0.09942788673
-0.00325 -0.00225 -0.01275 0.000150107 0.000103917 0.09942344639
-0.00325 -0.00175 -0.01275 0.000150095 8.08161e-05 0.09941989446
-0.00325 -0.00125 -0.01275 0.000150083 5.77227e-05 0.09941723071
-0.00325 -0.00075 -0.01275 0.000150077 3.46324e-05 0.09941545498
-0.00325 -0.00025 -0.01275 0.000150073 1.15432e-05 0.09941456714
-0.00325 0.00025 -0.01275 0.000150074 -1.15427e-05 0.09941456714
-0.00325 0.00075 -0.01275 0.000150077 -3.46327e-05 0.09941545498
-0.00325 0.00125 -0.01275 0.000150084 -5.77223e-05 0.09941723072
-0.00325 0.00175 -0.01275 0.000150095 -8.08172e-05 0.09941989447
-0.00325 0.00225 -0.01275 0.000150108 -0.000103917 0.0994234464
-0.00325 0.00275 -0.01275 0.000150123 -0.000127023 0.09942788675
-0.00325 0.00325 -0.01275 0.000150144 -0.000150139 0.0994332158
-0.00325 0.00375 -0.01275 0.000150167 -0.000173263 0.0994394339
-0.00325 0.00425 -0.01275 0.000150195 -0.000196402 0.09944654145
-0.00325 0.00475 -0.01275 0.000150223 -0.000219551 0.09945453892
-0.00325 0.00525 -0.01275 0.000150257 -0.000242715 0.0994634268
-0.00325 0.00575 -0.01275 0.000150293 -0.000265897 0.0994732057
-0.00275 -0.00625 -0.01275 0.00012719 0.000289055 0.09947854021
-0.00275 -0.00575 -0.01275 0.000127155 0.000265859 0.09946787105
-0.00275 -0.00525 -0.01275 0.000127124 0.000242683 0.09945809343
-0.00275 -0.00475 -0.01275 0.000127096 0.00021952 0.09944920669
