###############################################
# file created at: Wed Sep  1 23:37:36 2021

# Cylinder map info
# center = (0, 0, 0)
# radius = 0.007
# height = 0.0263
# cubelen = 0.0005
# xy num = 616
# z num = 53
# cirnum*heinum = 32648

# Z0 coil info
# center = (0, 0, 0)
# radius = 0.2
# gap = 0.4
# winding = 1
# current = 20000
###############################################

# x	y	z	Bx	By	Bz
-0.00375 -0.00175 -0.0129 0.000218655 0.000102037 0.1241357043
-0.00375 -0.00125 -0.0129 0.000218639 7.28794e-05 0.1241323818
-0.00375 -0.00075 -0.0129 0.000218629 4.37267e-05 0.1241301669
-0.00375 -0.00025 -0.0129 0.000218625 1.45751e-05 0.1241290595
-0.00375 0.00025 -0.0129 0.000218625 -1.45749e-05 0.1241290595
-0.00375 0.00075 -0.0129 0.000218631 -4.37262e-05 0.1241301669
-0.00375 0.00125 -0.0129 0.000218639 -7.28787e-05 0.1241323818
-0.00375 0.00175 -0.0129 0.000218655 -0.000102037 0.1241357043
-0.00375 0.00225 -0.0129 0.000218673 -0.0001312 0.1241401347
-0.00375 0.00275 -0.0129 0.000218699 -0.000160375 0.1241456731
-0.00375 0.00325 -0.0129 0.000218728 -0.000189559 0.1241523201
-0.00375 0.00375 -0.0129 0.000218761 -0.000218756 0.124160076
-0.00375 0.00425 -0.0129 0.0002188 -0.000247968 0.1241689413
-0.00375 0.00475 -0.0129 0.000218844 -0.000277193 0.1241789166
-0.00375 0.00525 -0.0129 0.000218891 -0.00030644 0.1241900025
-0.00375 0.00575 -0.0129 0.000218945 -0.000335706 0.1242021998
-0.00325 -0.00575 -0.0129 0.000189724 0.000335654 0.124194437
-0.00325 -0.00525 -0.0129 0.000189677 0.000306392 0.1241822416
-0.00325 -0.00475 -0.0129 0.000189636 0.00027715 0.1241711573
-0.00325 -0.00425 -0.0129 0.000189597 0.000247925 0.1241611836
-0.00325 -0.00375 -0.0129 0.000189564 0.000218721 0.1241523196
-0.00325 -0.00325 -0.0129 0.000189535 0.00018953 0.1241445649
-0.00325 -0.00275 -0.0129 0.00018951 0.000160347 0.1241379189
-0.00325 -0.00225 -0.0129 0.000189489 0.000131181 0.1241323813
-0.00325 -0.00175 -0.0129 0.000189473 0.00010202 0.1241279516
-0.00325 -0.00125 -0.0129 0.000189459 7.28675e-05 0.1241246296
-0.00325 -0.00075 -0.0129 0.000189452 4.37169e-05 0.124122415
-0.00325 -0.00025 -0.0129 0.000189447 1.45738e-05 0.1241213078
-0.00325 0.00025 -0.0129 0.000189446 -1.45714e-05 0.1241213078
-0.00325 0.00075 -0.0129 0.000189449 -4.37178e-05 0.124122415
-0.00325 0.00125 -0.0129 0.000189459 -7.28662e-05 0.1241246296
-0.00325 0.00175 -0.0129 0.000189472 -0.000102019 0.1241279516
-0.00325 0.00225 -0.0129 0.00018949 -0.00013118 0.1241323813
-0.00325 0.00275 -0.0129 0.000189511 -0.000160349 0.124137919
-0.00325 0.00325 -0.0129 0.000189535 -0.000189531 0.1241445649
-0.00325 0.00375 -0.0129 0.000189564 -0.00021872 0.1241523196
-0.00325 0.00425 -0.0129 0.000189597 -0.000247929 0.1241611836
-0.00325 0.00475 -0.0129 0.000189637 -0.000277149 0.1241711574
-0.00325 0.00525 -0.0129 0.000189677 -0.000306394 0.1241822416
-0.00325 0.00575 -0.0129 0.000189724 -0.000335653 0.124194437
-0.00275 -0.00625 -0.0129 0.000160559 0.000364889 0.1242010898
-0.00275 -0.00575 -0.0129 0.000160515 0.00033561 0.1241877841
-0.00275 -0.00525 -0.0129 0.000160475 0.000306351 0.1241755903
-0.00275 -0.00475 -0.0129 0.00016044 0.000277114 0.1241645075
-0.00275 -0.00425 -0.0129 0.00016041 0.000247893 0.124154535
-0.00275 -0.00375 -0.0129 0.00016038 0.000218692 0.1241456721
-0.00275 -0.00325 -0.0129 0.000160356 0.000189502 0.1241379184
-0.00275 -0.00275 -0.0129 0.000160335 0.000160329 0.1241312733
-0.00275 -0.00225 -0.0129 0.000160318 0.000131163 0.1241257364
-0.00275 -0.00175 -0.0129 0.000160302 0.000102006 0.1241213073
-0.00275 -0.00125 -0.0129 0.000160292 7.28568e-05 0.1241179857
-0.00275 -0.00075 -0.0129 0.000160285 4.37122e-05 0.1241157715
-0.00275 -0.00025 -0.0129 0.000160282 1.45714e-05 0.1241146644
-0.00275 0.00025 -0.0129 0.000160281 -1.45709e-05 0.1241146644
-0.00275 0.00075 -0.0129 0.000160285 -4.37125e-05 0.1241157715
-0.00275 0.00125 -0.0129 0.000160292 -7.28557e-05 0.1241179857
-0.00275 0.00175 -0.0129 0.000160302 -0.000102007 0.1241213073
-0.00275 0.00225 -0.0129 0.000160317 -0.000131164 0.1241257364
-0.00275 0.00275 -0.0129 0.000160335 -0.000160325 0.1241312734
-0.00275 0.00325 -0.0129 0.000160356 -0.000189505 0.1241379185
-0.00275 0.00375 -0.0129 0.000160381 -0.000218692 0.1241456722
-0.00275 0.00425 -0.0129 0.000160408 -0.000247893 0.124154535
-0.00275 0.00475 -0.0129 0.000160441 -0.000277114 0.1241645075
-0.00275 0.00525 -0.0129 0.000160477 -0.000306353 0.1241755903
-0.00275 0.00575 -0.0129 0.000160515 -0.000335611 0.1241877841
-0.00275 0.00625 -0.0129 0.000160559 -0.000364888 0.1242010898
-0.00225 -0.00625 -0.0129 0.000131351 0.000364851 0.1241955449
-0.00225 -0.00575 -0.0129 0.000131318 0.000335573 0.1241822406
-0.00225 -0.00525 -0.0129 0.000131284 0.000306319 0.1241700481
-0.00225 -0.00475 -0.0129 0.000131256 0.000277083 0.1241589664
-0.00225 -0.00425 -0.0129 0.000131232 0.000247869 0.124148995
-0.00225 -0.00375 -0.0129 0.000131208 0.000218668 0.1241401332
-0.00225 -0.00325 -0.0129 0.000131186 0.00018948 0.1241323803
-0.00225 -0.00275 -0.0129 0.000131168 0.00016031 0.1241257359
-0.00225 -0.00225 -0.0129 0.000131154 0.000131148 0.1241201996
-0.00225 -0.00175 -0.0129 0.000131143 0.000101996 0.124115771
-0.00225 -0.00125 -0.0129 0.000131135 7.28482e-05 0.1241124497
-0.00225 -0.00075 -0.0129 0.000131127 4.37073e-05 0.1241102357
-0.00225 -0.00025 -0.0129 0.000131126 1.4569e-05 0.1241091287
-0.00225 0.00025 -0.0129 0.000131126 -1.45691e-05 0.1241091287
-0.00225 0.00075 -0.0129 0.000131129 -4.37078e-05 0.1241102357
-0.00225 0.00125 -0.0129 0.000131134 -7.28506e-05 0.1241124497
-0.00225 0.00175 -0.0129 0.000131143 -0.000101994 0.124115771
-0.00225 0.00225 -0.0129 0.000131155 -0.00013115 0.1241201996
-0.00225 0.00275 -0.0129 0.00013117 -0.000160311 0.1241257359
-0.00225 0.00325 -0.0129 0.000131186 -0.000189483 0.1241323803
-0.00225 0.00375 -0.0129 0.000131207 -0.000218666 0.1241401332
-0.00225 0.00425 -0.0129 0.00013123 -0.000247866 0.1241489951
-0.00225 0.00475 -0.0129 0.000131256 -0.000277083 0.1241589665
-0.00225 0.00525 -0.0129 0.000131285 -0.000306318 0.1241700481
-0.00225 0.00575 -0.0129 0.000131318 -0.000335573 0.1241822406
-0.00225 0.00625 -0.0129 0.00013135 -0.00036485 0.1241955449
-0.00175 -0.00675 -0.0129 0.000102185 0.000394117 0.1242055248
-0.00175 -0.00625 -0.0129 0.000102154 0.000364817 0.1241911092
-0.00175 -0.00575 -0.0129 0.000102128 0.000335544 0.1241778061
-0.00175 -0.00525 -0.0129 0.000102103 0.00030629 0.1241656146
-0.00175 -0.00475 -0.0129 0.00010208 0.000277059 0.124154534
-0.00175 -0.00425 -0.0129 0.00010206 0.000247847 0.1241445634
-0.00175 -0.00375 -0.0129 0.000102043 0.000218647 0.1241357023
-0.00175 -0.00325 -0.0129 0.000102027 0.000189465 0.1241279501
-0.00175 -0.00275 -0.0129 0.000102012 0.000160297 0.1241213063
-0.00175 -0.00225 -0.0129 0.000102002 0.000131136 0.1241157705
-0.00175 -0.00175 -0.0129 0.000101992 0.000101986 0.1241113422
-0.00175 -0.00125 -0.0129 0.000101987 7.28436e-05 0.1241080213
