###############################################
# file created at: Wed Sep  1 23:39:24 2021

# Cylinder map info
# center = (0, 0, 0)
# radius = 0.007
# height = 0.0263
# cubelen = 0.0005
# xy num = 616
# z num = 53
# cirnum*heinum = 32648

# Z0 coil info
# center = (0, 0, 0)
# radius = 0.2
# gap = 0.5
# winding = 1
# current = 16129
###############################################

# x	y	z	Bx	By	Bz
-0.00675 -0.00175 -0.0129 0.000317841 8.24013e-05 0.1001657494
-0.00675 -0.00125 -0.0129 0.000317819 5.88539e-05 0.1001630663
-0.00675 -0.00075 -0.0129 0.000317805 3.53113e-05 0.1001612777
-0.00675 -0.00025 -0.0129 0.000317798 1.17696e-05 0.1001603834
-0.00675 0.00025 -0.0129 0.000317797 -1.1769e-05 0.1001603834
-0.00675 0.00075 -0.0129 0.000317806 -3.53098e-05 0.1001612777
-0.00675 0.00125 -0.0129 0.00031782 -5.88565e-05 0.1001630664
-0.00675 0.00175 -0.0129 0.00031784 -8.24025e-05 0.1001657494
-0.00625 -0.00275 -0.0129 0.000294271 0.000129476 0.1001621717
-0.00625 -0.00225 -0.0129 0.000294239 0.000105925 0.1001577003
-0.00625 -0.00175 -0.0129 0.000294211 8.23782e-05 0.1001541236
-0.00625 -0.00125 -0.0129 0.000294193 5.88382e-05 0.1001514413
-0.00625 -0.00075 -0.0129 0.000294179 3.53016e-05 0.1001496531
-0.00625 -0.00025 -0.0129 0.000294173 1.17655e-05 0.1001487591
-0.00625 0.00025 -0.0129 0.000294172 -1.17649e-05 0.1001487591
-0.00625 0.00075 -0.0129 0.00029418 -3.53023e-05 0.1001496531
-0.00625 0.00125 -0.0129 0.000294193 -5.88374e-05 0.1001514413
-0.00625 0.00175 -0.0129 0.000294213 -8.23781e-05 0.1001541236
-0.00625 0.00225 -0.0129 0.000294239 -0.000105923 0.1001577003
-0.00625 0.00275 -0.0129 0.000294271 -0.000129477 0.1001621717
-0.00575 -0.00375 -0.0129 0.000270735 0.000176564 0.1001630656
-0.00575 -0.00325 -0.0129 0.000270694 0.000152998 0.1001568057
-0.00575 -0.00275 -0.0129 0.000270658 0.000129442 0.1001514409
-0.00575 -0.00225 -0.0129 0.000270626 0.000105898 0.1001469707
-0.00575 -0.00175 -0.0129 0.000270604 8.23553e-05 0.1001433949
-0.00575 -0.00125 -0.0129 0.000270586 5.88227e-05 0.1001407133
-0.00575 -0.00075 -0.0129 0.000270574 3.52923e-05 0.1001389256
-0.00575 -0.00025 -0.0129 0.000270568 1.1763e-05 0.1001380318
-0.00575 0.00025 -0.0129 0.000270568 -1.17617e-05 0.1001380318
-0.00575 0.00075 -0.0129 0.000270574 -3.52922e-05 0.1001389256
-0.00575 0.00125 -0.0129 0.000270587 -5.88224e-05 0.1001407133
-0.00575 0.00175 -0.0129 0.000270604 -8.23562e-05 0.1001433949
-0.00575 0.00225 -0.0129 0.000270628 -0.000105896 0.1001469707
-0.00575 0.00275 -0.0129 0.000270658 -0.000129442 0.1001514409
-0.00575 0.00325 -0.0129 0.000270694 -0.000152998 0.1001568058
-0.00575 0.00375 -0.0129 0.000270736 -0.000176564 0.1001630656
-0.00525 -0.00425 -0.0129 0.000247177 0.000200092 0.1001603823
-0.00525 -0.00375 -0.0129 0.000247134 0.000176521 0.1001532287
-0.00525 -0.00325 -0.0129 0.000247095 0.00015296 0.1001469704
-0.00525 -0.00275 -0.0129 0.000247062 0.00012941 0.1001416068
-0.00525 -0.00225 -0.0129 0.000247034 0.000105871 0.1001371377
-0.00525 -0.00175 -0.0129 0.000247013 8.23354e-05 0.1001335627
-0.00525 -0.00125 -0.0129 0.000246997 5.8807e-05 0.1001308817
-0.00525 -0.00075 -0.0129 0.000246986 3.52839e-05 0.1001290945
-0.00525 -0.00025 -0.0129 0.00024698 1.17608e-05 0.1001282009
-0.00525 0.00025 -0.0129 0.00024698 -1.17609e-05 0.1001282009
-0.00525 0.00075 -0.0129 0.000246986 -3.52833e-05 0.1001290945
-0.00525 0.00125 -0.0129 0.000246997 -5.88077e-05 0.1001308817
-0.00525 0.00175 -0.0129 0.000247014 -8.23347e-05 0.1001335627
-0.00525 0.00225 -0.0129 0.000247035 -0.00010587 0.1001371377
-0.00525 0.00275 -0.0129 0.000247063 -0.000129411 0.1001416068
-0.00525 0.00325 -0.0129 0.000247095 -0.000152962 0.1001469704
-0.00525 0.00375 -0.0129 0.000247135 -0.000176521 0.1001532288
-0.00525 0.00425 -0.0129 0.000247177 -0.000200093 0.1001603824
-0.00475 -0.00475 -0.0129 0.000223633 0.000223628 0.1001594877
-0.00475 -0.00425 -0.0129 0.000223587 0.000200049 0.1001514402
-0.00475 -0.00375 -0.0129 0.000223547 0.000176482 0.1001442881
-0.00475 -0.00325 -0.0129 0.000223515 0.000152927 0.1001380311
-0.00475 -0.00275 -0.0129 0.000223485 0.000129381 0.1001326686
-0.00475 -0.00225 -0.0129 0.000223459 0.000105847 0.1001282005
-0.00475 -0.00175 -0.0129 0.00022344 8.23195e-05 0.1001246263
-0.00475 -0.00125 -0.0129 0.000223424 5.8794e-05 0.1001219459
-0.00475 -0.00075 -0.0129 0.000223414 3.52744e-05 0.100120159
-0.00475 -0.00025 -0.0129 0.00022341 1.17572e-05 0.1001192656
-0.00475 0.00025 -0.0129 0.00022341 -1.17575e-05 0.1001192656
-0.00475 0.00075 -0.0129 0.000223414 -3.52752e-05 0.100120159
-0.00475 0.00125 -0.0129 0.000223425 -5.87938e-05 0.1001219459
-0.00475 0.00175 -0.0129 0.00022344 -8.23181e-05 0.1001246263
-0.00475 0.00225 -0.0129 0.000223459 -0.000105847 0.1001282005
-0.00475 0.00275 -0.0129 0.000223485 -0.000129381 0.1001326687
-0.00475 0.00325 -0.0129 0.000223515 -0.000152927 0.1001380311
-0.00475 0.00375 -0.0129 0.000223548 -0.000176482 0.1001442881
-0.00475 0.00425 -0.0129 0.000223588 -0.000200049 0.1001514402
-0.00475 0.00475 -0.0129 0.000223631 -0.000223626 0.1001594877
-0.00425 -0.00525 -0.0129 0.000200097 0.000247173 0.1001603816
-0.00425 -0.00475 -0.0129 0.000200052 0.000223583 0.1001514398
-0.00425 -0.00425 -0.0129 0.000200012 0.000200009 0.1001433938
-0.00425 -0.00375 -0.0129 0.000199978 0.000176447 0.1001362431
-0.00425 -0.00325 -0.0129 0.000199946 0.000152896 0.1001299873
-0.00425 -0.00275 -0.0129 0.000199919 0.000129358 0.1001246259
-0.00425 -0.00225 -0.0129 0.000199897 0.000105825 0.1001201586
-0.00425 -0.00175 -0.0129 0.00019988 8.23017e-05 0.1001165852
-0.00425 -0.00125 -0.0129 0.000199867 5.87825e-05 0.1001139053
-0.00425 -0.00075 -0.0129 0.000199858 3.52685e-05 0.1001121188
-0.00425 -0.00025 -0.0129 0.000199855 1.17572e-05 0.1001112255
-0.00425 0.00025 -0.0129 0.000199853 -1.17571e-05 0.1001112255
-0.00425 0.00075 -0.0129 0.000199857 -3.5269e-05 0.1001121188
-0.00425 0.00125 -0.0129 0.000199867 -5.87835e-05 0.1001139053
-0.00425 0.00175 -0.0129 0.000199881 -8.23016e-05 0.1001165852
-0.00425 0.00225 -0.0129 0.000199898 -0.000105826 0.1001201587
-0.00425 0.00275 -0.0129 0.000199919 -0.000129358 0.100124626
-0.00425 0.00325 -0.0129 0.000199946 -0.000152897 0.1001299873
-0.00425 0.00375 -0.0129 0.000199978 -0.000176447 0.1001362432
-0.00425 0.00425 -0.0129 0.000200013 -0.000200007 0.1001433938
-0.00425 0.00475 -0.0129 0.000200053 -0.000223582 0.1001514398
-0.00425 0.00525 -0.0129 0.000200097 -0.000247174 0.1001603816
-0.00375 -0.00575 -0.0129 0.000176569 0.00027073 0.1001630641
-0.00375 -0.00525 -0.0129 0.000176525 0.000247128 0.1001532276
-0.00375 -0.00475 -0.0129 0.000176486 0.000223542 0.1001442873
-0.00375 -0.00425 -0.0129 0.000176451 0.000199972 0.1001362428
-0.00375 -0.00375 -0.0129 0.00017642 0.000176415 0.1001290933
-0.00375 -0.00325 -0.0129 0.000176393 0.000152869 0.1001228386
-0.00375 -0.00275 -0.0129 0.00017637 0.000129333 0.1001174781
-0.00375 -0.00225 -0.0129 0.00017635 0.000105807 0.1001130116
-0.00375 -0.00175 -0.0129 0.000176334 8.22875e-05 0.1001094387
-0.00375 -0.00125 -0.0129 0.000176322 5.87737e-05 0.1001067593
-0.00375 -0.00075 -0.0129 0.000176314 3.52634e-05 0.1001049731
-0.00375 -0.00025 -0.0129 0.00017631 1.17541e-05 0.10010408
-0.00375 0.00025 -0.0129 0.00017631 -1.1754e-05 0.10010408
-0.00375 0.00075 -0.0129 0.000176315 -3.52631e-05 0.1001049731
-0.00375 0.00125 -0.0129 0.000176322 -5.87731e-05 0.1001067593
-0.00375 0.00175 -0.0129 0.000176335 -8.22877e-05 0.1001094388
-0.00375 0.00225 -0.0129 0.000176349 -0.000105807 0.1001130116
-0.00375 0.00275 -0.0129 0.00017637 -0.000129335 0.1001174781
-0.00375 0.00325 -0.0129 0.000176394 -0.00015287 0.1001228386
-0.00375 0.00375 -0.0129 0.00017642 -0.000176416 0.1001290933
-0.00375 0.00425 -0.0129 0.000176451 -0.000199974 0.1001362428
-0.00375 0.00475 -0.0129 0.000176487 -0.000223543 0.1001442874
-0.00375 0.00525 -0.0129 0.000176525 -0.000247129 0.1001532276
-0.00375 0.00575 -0.0129 0.000176568 -0.00027073 0.1001630641
-0.00325 -0.00575 -0.0129 0.000153003 0.000270688 0.1001568038
-0.00325 -0.00525 -0.0129 0.000152966 0.00024709 0.1001469688
-0.00325 -0.00475 -0.0129 0.000152932 0.000223508 0.1001380299
-0.00325 -0.00425 -0.0129 0.000152901 0.00019994 0.1001299865
-0.00325 -0.00375 -0.0129 0.000152874 0.000176388 0.1001228382
-0.00325 -0.00325 -0.0129 0.000152851 0.000152847 0.1001165844
-0.00325 -0.00275 -0.0129 0.000152831 0.000129312 0.1001112247
-0.00325 -0.00225 -0.0129 0.000152814 0.000105791 0.1001067589
-0.00325 -0.00175 -0.0129 0.0001528 8.2274e-05 0.1001031866
-0.00325 -0.00125 -0.0129 0.00015279 5.87641e-05 0.1001005075
-0.00325 -0.00075 -0.0129 0.000152784 3.52556e-05 0.1000987216
-0.00325 -0.00025 -0.0129 0.00015278 1.1753e-05 0.1000978287
-0.00325 0.00025 -0.0129 0.000152779 -1.17511e-05 0.1000978287
-0.00325 0.00075 -0.0129 0.000152782 -3.52563e-05 0.1000987216
-0.00325 0.00125 -0.0129 0.000152789 -5.87631e-05 0.1001005075
-0.00325 0.00175 -0.0129 0.0001528 -8.22736e-05 0.1001031866
-0.00325 0.00225 -0.0129 0.000152815 -0.00010579 0.1001067589
-0.00325 0.00275 -0.0129 0.000152831 -0.000129314 0.1001112248
-0.00325 0.00325 -0.0129 0.000152851 -0.000152847 0.1001165844
-0.00325 0.00375 -0.0129 0.000152874 -0.000176387 0.1001228382
-0.00325 0.00425 -0.0129 0.000152901 -0.000199943 0.1001299866
-0.00325 0.00475 -0.0129 0.000152933 -0.000223507 0.1001380299
-0.00325 0.00525 -0.0129 0.000152965 -0.000247092 0.1001469688
-0.00325 0.00575 -0.0129 0.000153003 -0.000270688 0.1001568039
-0.00275 -0.00625 -0.0129 0.000129483 0.000294266 0.100162169
-0.00275 -0.00575 -0.0129 0.000129448 0.000270653 0.1001514386
-0.00275 -0.00525 -0.0129 0.000129415 0.000247057 0.1001416049
-0.00275 -0.00475 -0.0129 0.000129387 0.000223479 0.1001326671
-0.00275 -0.00425 -0.0129 0.000129363 0.000199914 0.1001246248
-0.00275 -0.00375 -0.0129 0.000129339 0.000176364 0.1001174773
-0.00275 -0.00325 -0.0129 0.000129319 0.000152824 0.1001112244
-0.00275 -0.00275 -0.0129 0.000129303 0.000129297 0.1001058654
-0.00275 -0.00225 -0.0129 0.000129289 0.000105777 0.1001014001
-0.00275 -0.00175 -0.0129 0.000129275 8.22626e-05 0.1000978283
-0.00275 -0.00125 -0.0129 0.000129268 5.87555e-05 0.1000951496
-0.00275 -0.00075 -0.0129 0.000129262 3.52517e-05 0.1000933639
-0.00275 -0.00025 -0.0129 0.000129259 1.17511e-05 0.1000924711
-0.00275 0.00025 -0.0129 0.000129259 -1.17507e-05 0.1000924711
-0.00275 0.00075 -0.0129 0.000129262 -3.5252e-05 0.1000933639
-0.00275 0.00125 -0.0129 0.000129268 -5.87546e-05 0.1000951496
-0.00275 0.00175 -0.0129 0.000129276 -8.22634e-05 0.1000978283
-0.00275 0.00225 -0.0129 0.000129288 -0.000105777 0.1001014002
-0.00275 0.00275 -0.0129 0.000129302 -0.000129295 0.1001058654
-0.00275 0.00325 -0.0129 0.000129319 -0.000152826 0.1001112244
-0.00275 0.00375 -0.0129 0.000129339 -0.000176365 0.1001174774
-0.00275 0.00425 -0.0129 0.000129361 -0.000199914 0.1001246248
-0.00275 0.00475 -0.0129 0.000129388 -0.000223479 0.1001326671
-0.00275 0.00525 -0.0129 0.000129417 -0.000247059 0.1001416049
-0.00275 0.00575 -0.0129 0.000129448 -0.000270654 0.1001514386
-0.00275 0.00625 -0.0129 0.000129483 -0.000294264 0.100162169
-0.00225 -0.00625 -0.0129 0.000105929 0.000294235 0.1001576973
-0.00225 -0.00575 -0.0129 0.000105901 0.000270624 0.100146968
-0.00225 -0.00525 -0.0129 0.000105874 0.000247032 0.1001371353
-0.00225 -0.00475 -0.0129 0.000105852 0.000223454 0.1001281986
-0.00225 -0.00425 -0.0129 0.000105832 0.000199894 0.1001201571
-0.00225 -0.00375 -0.0129 0.000105813 0.000176345 0.1001130104
-0.00225 -0.00325 -0.0129 0.000105795 0.000152806 0.1001067581
-0.00225 -0.00275 -0.0129 0.000105781 0.000129282 0.1001013997
-0.00225 -0.00225 -0.0129 0.000105769 0.000105765 0.100096935
-0.00225 -0.00175 -0.0129 0.00010576 8.22545e-05 0.1000933635
-0.00225 -0.00125 -0.0129 0.000105754 5.87486e-05 0.1000906851
-0.00225 -0.00075 -0.0129 0.000105748 3.52478e-05 0.1000888996
-0.00225 -0.00025 -0.0129 0.000105747 1.17492e-05 0.1000880068
-0.00225 0.00025 -0.0129 0.000105747 -1.17492e-05 0.1000880068
-0.00225 0.00075 -0.0129 0.000105749 -3.52482e-05 0.1000888996
-0.00225 0.00125 -0.0129 0.000105753 -5.87505e-05 0.1000906851
-0.00225 0.00175 -0.0129 0.00010576 -8.22531e-05 0.1000933635
-0.00225 0.00225 -0.0129 0.00010577 -0.000105767 0.100096935
-0.00225 0.00275 -0.0129 0.000105782 -0.000129283 0.1001013998
-0.00225 0.00325 -0.0129 0.000105795 -0.000152809 0.1001067581
-0.00225 0.00375 -0.0129 0.000105812 -0.000176344 0.1001130105
-0.00225 0.00425 -0.0129 0.00010583 -0.000199892 0.1001201571
-0.00225 0.00475 -0.0129 0.000105852 -0.000223454 0.1001281986
-0.00225 0.00525 -0.0129 0.000105875 -0.000247031 0.1001371354
-0.00225 0.00575 -0.0129 0.000105902 -0.000270623 0.1001469681
-0.00225 0.00625 -0.0129 0.000105928 -0.000294233 0.1001576973
-0.00175 -0.00675 -0.0129 8.24073e-05 0.000317836 0.1001657456
-0.00175 -0.00625 -0.0129 8.23822e-05 0.000294207 0.1001541202
-0.00175 -0.00575 -0.0129 8.23611e-05 0.0002706 0.1001433918
-0.00175 -0.00525 -0.0129 8.23414e-05 0.000247008 0.10013356
-0.00175 -0.00475 -0.0129 8.23222e-05 0.000223435 0.100124624
-0.00175 -0.00425 -0.0129 8.23063e-05 0.000199877 0.1001165832
-0.00175 -0.00375 -0.0129 8.22924e-05 0.000176328 0.1001094372
-0.00175 -0.00325 -0.0129 8.22799e-05 0.000152794 0.1001031854
-0.00175 -0.00275 -0.0129 8.2268e-05 0.000129272 0.1000978275
-0.00175 -0.00225 -0.0129 8.22598e-05 0.000105755 0.1000933631
-0.00175 -0.00175 -0.0129 8.22514e-05 8.22467e-05 0.1000897919
-0.00175 -0.00125 -0.0129 8.22477e-05 5.87448e-05 0.1000871137
-0.00175 -0.00075 -0.0129 8.22426e-05 3.52452e-05 0.1000853284
-0.00175 -0.00025 -0.0129 8.22415e-05 1.1747e-05 0.1000844357
-0.00175 0.00025 -0.0129 8.22409e-05 -1.17481e-05 0.1000844357
-0.00175 0.00075 -0.0129 8.22435e-05 -3.52444e-05 0.1000853284
-0.00175 0.00125 -0.0129 8.22461e-05 -5.87449e-05 0.1000871137
-0.00175 0.00175 -0.0129 8.22526e-05 -8.22464e-05 0.1000897919
-0.00175 0.00225 -0.0129 8.22595e-05 -0.000105756 0.1000933631
-0.00175 0.00275 -0.0129 8.22689e-05 -0.00012927 0.1000978275
-0.00175 0.00325 -0.0129 8.2279e-05 -0.000152794 0.1001031854
-0.00175 0.00375 -0.0129 8.22917e-05 -0.000176328 0.1001094372
-0.00175 0.00425 -0.0129 8.23067e-05 -0.000199875 0.1001165832
-0.00175 0.00475 -0.0129 8.23228e-05 -0.000223435 0.100124624
-0.00175 0.00525 -0.0129 8.23414e-05 -0.000247008 0.10013356
-0.00175 0.00575 -0.0129 8.23617e-05 -0.000270598 0.1001433919
-0.00175 0.00625 -0.0129 8.23838e-05 -0.000294209 0.1001541202
-0.00175 0.00675 -0.0129 8.24059e-05 -0.000317835 0.1001657457
-0.00125 -0.00675 -0.0129 5.88596e-05 0.000317814 0.1001630621
-0.00125 -0.00625 -0.0129 5.88432e-05 0.000294188 0.1001514374
-0.00125 -0.00575 -0.0129 5.88267e-05 0.00027058 0.1001407098
-0.00125 -0.00525 -0.0129 5.88124e-05 0.000246991 0.1001308786
-0.00125 -0.00475 -0.0129 5.87993e-05 0.000223419 0.1001219431
-0.00125 -0.00425 -0.0129 5.87886e-05 0.000199862 0.1001139029
-0.00125 -0.00375 -0.0129 5.87774e-05 0.000176316 0.1001067573
-0.00125 -0.00325 -0.0129 5.87672e-05 0.000152785 0.1001005059
-0.00125 -0.00275 -0.0129 5.87609e-05 0.000129262 0.1000951484
-0.00125 -0.00225 -0.0129 5.87546e-05 0.000105748 0.1000906843
-0.00125 -0.00175 -0.0129 5.87493e-05 8.22415e-05 0.1000871133
-0.00125 -0.00125 -0.0129 5.87444e-05 5.87407e-05 0.1000844353
-0.00125 -0.00075 -0.0129 5.8742e-05 3.52425e-05 0.1000826501
-0.00125 -0.00025 -0.0129 5.87414e-05 1.17476e-05 0.1000817575
-0.00125 0.00025 -0.0129 5.87414e-05 -1.17468e-05 0.1000817575
-0.00125 0.00075 -0.0129 5.87424e-05 -3.52425e-05 0.1000826501
-0.00125 0.00125 -0.0129 5.87466e-05 -5.87406e-05 0.1000844353
-0.00125 0.00175 -0.0129 5.87492e-05 -8.22417e-05 0.1000871133
-0.00125 0.00225 -0.0129 5.87547e-05 -0.000105746 0.1000906843
-0.00125 0.00275 -0.0129 5.87612e-05 -0.000129263 0.1000951484
-0.00125 0.00325 -0.0129 5.87687e-05 -0.000152786 0.100100506
-0.00125 0.00375 -0.0129 5.87772e-05 -0.000176318 0.1001067573
-0.00125 0.00425 -0.0129 5.87881e-05 -0.000199863 0.1001139029
-0.00125 0.00475 -0.0129 5.88002e-05 -0.000223421 0.1001219432
-0.00125 0.00525 -0.0129 5.88131e-05 -0.000246993 0.1001308786
-0.00125 0.00575 -0.0129 5.88278e-05 -0.00027058 0.1001407098
-0.00125 0.00625 -0.0129 5.88424e-05 -0.000294189 0.1001514374
-0.00125 0.00675 -0.0129 5.88595e-05 -0.000317815 0.1001630622
-0.00075 -0.00675 -0.0129 3.53165e-05 0.0003178 0.1001612731
-0.00075 -0.00625 -0.0129 3.53065e-05 0.000294175 0.1001496489
-0.00075 -0.00575 -0.0129 3.52971e-05 0.000270569 0.1001389217
-0.00075 -0.00525 -0.0129 3.52885e-05 0.00024698 0.1001290909
-0.00075 -0.00475 -0.0129 3.52808e-05 0.000223409 0.1001201559
-0.00075 -0.00425 -0.0129 3.52735e-05 0.000199852 0.100112116
-0.00075 -0.00375 -0.0129 3.52667e-05 0.000176309 0.1001049707
-0.00075 -0.00325 -0.0129 3.52624e-05 0.000152778 0.1000987196
-0.00075 -0.00275 -0.0129 3.5256e-05 0.000129256 0.1000933623
-0.00075 -0.00225 -0.0129 3.52534e-05 0.000105744 0.1000888984
-0.00075 -0.00175 -0.0129 3.52507e-05 8.22368e-05 0.1000853276
-0.00075 -0.00125 -0.0129 3.52483e-05 5.87371e-05 0.1000826497
-0.00075 -0.00075 -0.0129 3.52463e-05 3.52417e-05 0.1000808645
-0.00075 -0.00025 -0.0129 3.52455e-05 1.17465e-05 0.100079972
-0.00075 0.00025 -0.0129 3.52447e-05 -1.17465e-05 0.100079972
-0.00075 0.00075 -0.0129 3.52459e-05 -3.52408e-05 0.1000808645
-0.00075 0.00125 -0.0129 3.52463e-05 -5.87375e-05 0.1000826497
-0.00075 0.00175 -0.0129 3.52497e-05 -8.22364e-05 0.1000853276
-0.00075 0.00225 -0.0129 3.52539e-05 -0.000105744 0.1000888984
-0.00075 0.00275 -0.0129 3.52585e-05 -0.000129256 0.1000933623
-0.00075 0.00325 -0.0129 3.52621e-05 -0.000152776 0.1000987196
-0.00075 0.00375 -0.0129 3.52671e-05 -0.000176307 0.1001049707
-0.00075 0.00425 -0.0129 3.52732e-05 -0.000199851 0.100112116
-0.00075 0.00475 -0.0129 3.52805e-05 -0.000223409 0.1001201559
-0.00075 0.00525 -0.0129 3.52874e-05 -0.000246979 0.100129091
-0.00075 0.00575 -0.0129 3.52969e-05 -0.00027057 0.1001389217
-0.00075 0.00625 -0.0129 3.53068e-05 -0.000294175 0.1001496489
-0.00075 0.00675 -0.0129 3.53166e-05 -0.0003178 0.1001612731
-0.00025 -0.00675 -0.0129 1.17752e-05 0.000317793 0.1001603784
-0.00025 -0.00625 -0.0129 1.17725e-05 0.000294167 0.1001487544
-0.00025 -0.00575 -0.0129 1.17705e-05 0.000270563 0.1001380275
-0.00025 -0.00525 -0.0129 1.1767e-05 0.000246977 0.1001281969
-0.00025 -0.00475 -0.0129 1.17634e-05 0.000223405 0.1001192621
-0.00025 -0.00425 -0.0129 1.17613e-05 0.00019985 0.1001112223
-0.00025 -0.00375 -0.0129 1.17589e-05 0.000176306 0.1001040772
-0.00025 -0.00325 -0.0129 1.17572e-05 0.000152774 0.1000978263
-0.00025 -0.00275 -0.0129 1.17557e-05 0.000129253 0.100092469
-0.00025 -0.00225 -0.0129 1.17539e-05 0.000105741 0.1000880052
-0.00025 -0.00175 -0.0129 1.17531e-05 8.22353e-05 0.1000844345
-0.00025 -0.00125 -0.0129 1.17521e-05 5.87362e-05 0.1000817567
-0.00025 -0.00075 -0.0129 1.17512e-05 3.52403e-05 0.1000799716
-0.00025 -0.00025 -0.0129 1.1751e-05 1.17462e-05 0.100079079
-0.00025 0.00025 -0.0129 1.17519e-05 -1.17473e-05 0.100079079
-0.00025 0.00075 -0.0129 1.17529e-05 -3.52409e-05 0.1000799716
-0.00025 0.00125 -0.0129 1.17525e-05 -5.87359e-05 0.1000817567
-0.00025 0.00175 -0.0129 1.17531e-05 -8.22359e-05 0.1000844345
-0.00025 0.00225 -0.0129 1.17546e-05 -0.000105741 0.1000880052
-0.00025 0.00275 -0.0129 1.17558e-05 -0.000129252 0.1000924691
-0.00025 0.00325 -0.0129 1.17577e-05 -0.000152775 0.1000978263
-0.00025 0.00375 -0.0129 1.17595e-05 -0.000176304 0.1001040772
-0.00025 0.00425 -0.0129 1.17611e-05 -0.000199849 0.1001112224
-0.00025 0.00475 -0.0129 1.17637e-05 -0.000223405 0.1001192621
-0.00025 0.00525 -0.0129 1.17658e-05 -0.000246975 0.100128197
-0.00025 0.00575 -0.0129 1.17688e-05 -0.000270562 0.1001380275
-0.00025 0.00625 -0.0129 1.17731e-05 -0.000294167 0.1001487545
-0.00025 0.00675 -0.0129 1.17755e-05 -0.000317794 0.1001603784
0.00025 -0.00675 -0.0129 -1.17648e-05 0.000317794 0.100160378
0.00025 -0.00625 -0.0129 -1.17618e-05 0.000294169 0.100148754
0.00025 -0.00575 -0.0129 -1.17585e-05 0.000270563 0.1001380271
0.00025 -0.00525 -0.0129 -1.17545e-05 0.000246976 0.1001281965
0.00025 -0.00475 -0.0129 -1.1752e-05 0.000223405 0.1001192617
0.00025 -0.00425 -0.0129 -1.17499e-05 0.000199849 0.1001112219
0.00025 -0.00375 -0.0129 -1.17483e-05 0.000176306 0.1001040768
0.00025 -0.00325 -0.0129 -1.17462e-05 0.000152774 0.1000978258
0.00025 -0.00275 -0.0129 -1.17453e-05 0.000129255 0.1000924686
0.00025 -0.00225 -0.0129 -1.17432e-05 0.000105742 0.1000880048
0.00025 -0.00175 -0.0129 -1.17428e-05 8.22359e-05 0.1000844341
0.00025 -0.00125 -0.0129 -1.17418e-05 5.8736e-05 0.1000817563
0.00025 -0.00075 -0.0129 -1.17405e-05 3.52396e-05 0.1000799711
0.00025 -0.00025 -0.0129 -1.17407e-05 1.17459e-05 0.1000790786
0.00025 0.00025 -0.0129 -1.17416e-05 -1.17455e-05 0.1000790786
0.00025 0.00075 -0.0129 -1.17421e-05 -3.52411e-05 0.1000799711
0.00025 0.00125 -0.0129 -1.17423e-05 -5.87371e-05 0.1000817563
0.00025 0.00175 -0.0129 -1.17431e-05 -8.22352e-05 0.1000844341
0.00025 0.00225 -0.0129 -1.17433e-05 -0.000105741 0.1000880048
0.00025 0.00275 -0.0129 -1.17444e-05 -0.000129253 0.1000924686
0.00025 0.00325 -0.0129 -1.17467e-05 -0.000152773 0.1000978259
0.00025 0.00375 -0.0129 -1.17478e-05 -0.000176305 0.1001040768
0.00025 0.00425 -0.0129 -1.17504e-05 -0.000199849 0.100111222
0.00025 0.00475 -0.0129 -1.17534e-05 -0.000223405 0.1001192617
0.00025 0.00525 -0.0129 -1.17547e-05 -0.000246974 0.1001281965
0.00025 0.00575 -0.0129 -1.17585e-05 -0.000270559 0.1001380271
0.00025 0.00625 -0.0129 -1.17618e-05 -0.000294167 0.100148754
0.00025 0.00675 -0.0129 -1.17644e-05 -0.000317793 0.100160378
0.00075 -0.00675 -0.0129 -3.53051e-05 0.0003178 0.1001612718
0.00075 -0.00625 -0.0129 -3.52949e-05 0.000294175 0.1001496476
0.00075 -0.00575 -0.0129 -3.52849e-05 0.000270569 0.1001389205
0.00075 -0.00525 -0.0129 -3.52775e-05 0.00024698 0.1001290897
0.00075 -0.00475 -0.0129 -3.52698e-05 0.00022341 0.1001201546
0.00075 -0.00425 -0.0129 -3.52627e-05 0.000199853 0.1001121147
0.00075 -0.00375 -0.0129 -3.52565e-05 0.000176308 0.1001049695
0.00075 -0.00325 -0.0129 -3.52511e-05 0.000152779 0.1000987184
